fips,total_cases,fips,total_death
42127,396833,42127,8658
42129,3769082,42129,91610
42131,167823,42131,6877
42133,5060670,42133,106077
44001,569834,44001,17345
44003,2203385,44003,57054
44005,679067,44005,4434
44007,13741167,44007,385972
44009,1078531,44009,32436
45001,341550,45001,5999
45003,2303989,45003,34275
45005,148398,45005,2790
45007,2985561,45007,74621
45009,258043,45009,10239
45011,370185,45011,8052
45013,2595904,45013,32713
45015,2540762,45015,33235
45017,210035,45017,6180
45019,6797963,45019,90177
45021,780468,45021,21541
45023,578965,45023,10746
45025,662897,45025,16556
45027,524190,45027,24171
45029,535727,45029,19057
45031,1198447,45031,26516
45033,617128,45033,15078
45035,2318656,45035,33652
45037,415179,45037,6828
45039,371488,45039,14573
45041,2662982,45041,72473
45043,1013173,45043,21697
45045,9719858,45045,145526
45047,1140343,45047,26172
45049,290873,45049,8898
45051,5588630,45051,91004
45053,365297,45053,7624
45055,1080017,45055,20802
45057,1378149,45057,23496
45059,975426,45059,25211
45061,324253,45061,12828
45063,4472812,45063,76567
45065,131850,45065,3365
45067,508509,45067,15777
45069,490421,45069,7053
45071,707541,45071,15868
45073,1235313,45073,16791
45075,1454135,45075,41528
45077,2424631,45077,36398
45079,6982874,45079,96209
45081,286838,45081,7686
45083,5112249,45083,106860
45085,1577998,45085,32670
45087,392752,45087,10179
45089,631638,45089,17218
45091,3854695,45091,47288
46003,78460,46003,1793
46005,530969,46005,7336
46007,65447,46007,1452
46009,258752,46009,3649
46011,593700,46011,5066
46013,884079,46013,11074
46015,118526,46015,1257
46017,85111,46017,2198
46019,157660,46019,3065
46021,22133,46021,531
46023,209584,46023,2328
46025,59380,46025,541
46027,320351,46027,2540
46029,656978,46029,11437
46031,82039,46031,1604
46033,128297,46033,1760
46035,488024,46035,9207
46037,99388,46037,3535
46039,77291,46039,1046
46041,221318,46041,2703
46043,70975,46043,1389
46045,73041,46045,1285
46047,87176,46047,2339
46049,62966,46049,2017
46051,152135,46051,4999
46053,90982,46053,4472
46055,39236,46055,1275
46057,112064,46057,4931
46059,56782,46059,683
46061,56971,46061,571
46063,15320,46063,117
46065,377591,46065,5149
46067,127029,46067,3220
46069,23189,46069,114
46071,46262,46071,1969
46073,53594,46073,2914
46075,13526,46075,2
46077,101395,46077,2066
46079,197320,46079,3158
46081,456923,46081,5970
46083,1309148,46083,11517
46085,107993,46085,1903
46087,124139,46087,3583
46089,36228,46089,460
46091,48325,46091,772
46093,425069,46093,4546
46095,40440,46095,303
46097,45223,46097,1174
46099,5190697,46099,58130
46101,100772,46101,2373
46102,353755,46102,6591
46103,2120559,46103,28445
46105,50903,46105,1585
46107,58015,46107,448
46109,190928,46109,5117
46111,54684,46111,443
46115,129924,46115,3600
46117,52350,46117,270
46119,21162,46119,454
46121,204307,46121,4197
46123,115613,46123,2070
46125,182370,46125,8273
46127,333588,46127,6179
46129,117280,46129,2394
46135,451006,46135,4198
46137,54039,46137,1319
47001,1151654,47001,18404
47003,963837,47003,16100
47005,236655,47005,5828
47007,422821,47007,1853
47009,2064016,47009,24050
47011,2005931,47011,17926
47013,551961,47013,7623
47015,265688,47015,3191
47017,550351,47017,11712
47019,901403,47019,20910
47021,614135,47021,6422
47023,324739,47023,6898
47025,382099,47025,7021
47027,166860,47027,4675
47029,606807,47029,11547
47031,975018,47031,15123
47033,332203,47033,7955
47035,922412,47035,15224
47037,15888701,47037,148664
47039,265356,47039,5002
47041,415529,47041,7442
47043,962490,47043,13725
47045,884578,47045,15024
47047,753183,47047,11317
47049,365941,47049,5979
47051,715285,47051,11455
47053,1004327,47053,20347
47055,548750,47055,14362
47057,356889,47057,5783
47059,1083887,47059,22056
47061,254055,47061,4399
47063,1265235,47063,22713
47065,6472551,47065,66175
47067,73496,47067,1510
47069,655658,47069,11170
47071,555871,47071,9561
47073,760558,47073,13695
47075,470459,47075,9560
47077,605180,47077,10773
47079,462986,47079,9317
47081,405230,47081,5996
47083,165355,47083,4801
47085,234182,47085,3024
47087,201260,47087,4269
47089,842035,47089,14575
47091,382329,47091,5430
47093,7099994,47093,76282
47095,382538,47095,3168
47097,550288,47097,7104
47099,868286,47099,12083
47101,221670,47101,3498
47103,609905,47103,7300
47105,875971,47105,8488
47107,902157,47107,16249
47109,445821,47109,8754
47111,590357,47111,11214
47113,1664426,47113,35130
47115,419059,47115,6403
47117,593298,47117,7234
47119,1896330,47119,22561
47121,190527,47121,3140
47123,796884,47123,13460
47125,2562560,47125,29906
47127,139301,47127,1749
47129,315418,47129,3983
47131,734572,47131,13925
47133,460990,47133,8457
47135,158834,47135,4120
47137,114083,47137,3432
47139,266041,47139,4066
47141,1852863,47141,26557
47143,648405,47143,10203
47145,857288,47145,12003
47147,1440167,47147,18748
47149,6234854,47149,59401
47151,381585,47151,5045
47153,225454,47153,3160
47155,1881836,47155,19776
47157,15887108,47157,247858
47159,432767,47159,5760
47161,184028,47161,3828
47163,2156172,47163,37371
47165,3432361,47165,54467
47167,1168967,47167,14039
47169,660891,47169,3832
47171,276827,47171,6660
47173,257642,47173,3644
47175,115894,47175,1966
47177,827565,47177,9477
47179,1994058,47179,33056
47181,531391,47181,4092
47183,636175,47183,9674
47185,545251,47185,8754
47187,3936171,47187,30014
47189,2612828,47189,31186
48001,1164880,48001,16187
48003,291481,48003,6383
48005,1320286,48005,39365
48007,173265,48007,6300
48009,106902,48009,1363
48011,20992,48011,840
48013,730495,48013,18769
48015,274841,48015,4333
48017,141893,48017,2734
48019,155730,48019,3690
48021,1153156,48021,13285
48023,38240,48023,1509
48025,644375,48025,11588
48027,3243475,48027,50342
48029,30779936,48029,507367
48031,90304,48031,2607
48033,3061,48033,149
48035,215067,48035,4449
48037,977776,48037,32827
48039,5449492,48039,67242
48041,3641153,48041,36779
48043,158299,48043,1821
48045,18802,48045,632
48047,131938,48047,6648
48049,611267,48049,19118
48051,284458,48051,4553
48053,566195,48053,7945
48055,766698,48055,13937
48057,334352,48057,3374
48059,147845,48059,4715
48061,7707405,48061,304303
48063,190887,48063,6032
48065,54128,48065,1591
48067,271152,48067,11456
48069,157462,48069,4038
48071,708790,48071,6942
48073,695241,48073,18227
48075,202869,48075,1736
48077,134031,48077,2148
48079,41469,48079,1795
48081,67590,48081,2043
48083,91537,48083,3604
48085,11594073,48085,104011
48087,35908,48087,1013
48089,249479,48089,3261
48091,1581393,48091,48192
48093,206251,48093,6019
48095,51636,48095,969
48097,469772,48097,7763
48099,983902,48099,9538
48101,27221,48101,1303
48103,81943,48103,2297
48105,95662,48105,2553
48107,75125,48107,4038
48109,53643,48109,1118
48111,132941,48111,4040
48113,46839707,48113,569466
48115,294490,48115,10157
48117,521757,48117,12308
48119,36477,48119,1015
48121,9463714,48121,95144
48123,361355,48123,11835
48125,24695,48125,1353
48127,198086,48127,3414
48129,54003,48129,1584
48131,198167,48131,6572
48133,172074,48133,4921
48135,2708911,48135,52502
48137,37137,48137,669
48139,3066488,48139,42840
48141,20736245,48141,367440
48143,601078,48143,8681
48145,278718,48145,4091
48147,458392,48147,13529
48149,322010,48149,9040
48151,46925,48151,1935
48153,108501,48153,4777
48155,15006,48155,992
48157,9177987,48157,107715
48159,103238,48159,3446
48161,242163,48161,5250
48163,435112,48163,5316
48165,238335,48165,5995
48167,5793273,48167,64476
48169,61093,48169,3329
48171,317031,48171,6108
48173,14495,48173,219
48175,68493,48175,2175
48177,445718,48177,7938
48179,325616,48179,7317
48181,1572899,48181,41772
48183,1659590,48183,44549
48185,540279,48185,11842
48187,1905031,48187,30901
48189,1085931,48189,27037
48191,52298,48191,1747
48193,106952,48193,3542
48195,118126,48195,3264
48197,48746,48197,1543
48199,775645,48199,14933
48201,62061465,48201,960433
48203,672136,48203,18217
48205,79841,48205,697
48207,60088,48207,2793
48209,3071438,48209,34540
48211,79475,48211,272
48213,827194,48213,21368
48215,13515542,48215,543311
48217,548357,48217,11190
48219,368403,48219,14439
48221,850402,48221,17339
48223,414899,48223,14922
48225,247638,48225,6199
48227,678900,48227,13497
48229,74420,48229,1618
48231,893331,48231,22109
48233,232577,48233,8973
48235,14605,48235,102
48237,90423,48237,1952
48239,275212,48239,5318
48241,337402,48241,12117
48243,22399,48243,286
48245,3373613,48245,61499
48247,85728,48247,2236
48249,667012,48249,15297
48251,2566337,48251,43340
48253,484706,48253,5731
48255,323910,48255,5660
48257,2167088,48257,31406
48259,360297,48259,7979
48261,5124,48261,473
48263,11303,48263,194
48265,546456,48265,10437
48267,35717,48267,963
48269,1409,48269,0
48271,43423,48271,744
48273,408532,48273,14970
48275,41839,48275,2768
48277,877253,48277,22747
48279,313055,48279,13054
48281,234970,48281,4051
48283,163240,48283,3927
48285,412046,48285,13043
48287,243322,48287,6396
48289,202050,48289,5402
48291,1073928,48291,24766
48293,350078,48293,8266
48295,43503,48295,1400
48297,180791,48297,3292
48299,177106,48299,4877
48301,153,48301,0
48303,8231149,48303,118075
48305,98353,48305,3343
48307,88570,48307,2384
48309,4283625,48309,67157
48311,12282,48311,514
48313,310321,48313,3819
48315,80270,48315,5045
48317,90243,48317,3080
48319,57947,48319,753
48321,518673,48321,17396
48323,1685583,48323,50816
48325,686058,48325,16377
48327,31840,48327,904
48329,2570788,48329,42230
48331,334384,48331,4921
48333,73295,48333,2386
48335,92421,48335,3381
48337,269533,48337,8101
48339,6881930,48339,75444
48341,525595,48341,12012
48343,122306,48343,3371
48345,12219,48345,862
48347,737400,48347,27609
48349,909626,48349,18275
48351,91899,48351,4824
48353,230469,48353,5997
48355,7486742,48355,140753
48357,166520,48357,3506
48359,30086,48359,703
48361,1167852,48361,18786
48363,405259,48363,10178
48365,245945,48365,12878
48367,1966698,48367,23298
48369,226890,48369,6356
48371,252133,48371,4787
48373,514421,48373,14272
48375,3274123,48375,63536
48377,113592,48377,3448
48379,106911,48379,3330
48381,2713635,48381,39858
48383,61851,48383,1741
48385,51030,48385,2364
48387,105753,48387,6730
48389,247453,48389,5601
48391,114975,48391,3963
48393,8838,48393,144
48395,256126,48395,4369
48397,1453491,48397,18422
48399,182145,48399,4756
48401,560678,48401,12770
48403,73864,48403,5239
48405,107052,48405,6018
48407,141905,48407,4757
48409,680783,48409,24861
48411,101669,48411,2609
48413,37441,48413,1060
48415,439421,48415,7841
48417,32707,48417,309
48419,268766,48419,11036
48421,31464,48421,1397
48423,3005104,48423,62023
48425,142517,48425,1834
48427,1562726,48427,52680
48429,110616,48429,3277
48431,14807,48431,459
48433,19188,48433,770
48435,71725,48435,1262
48437,114391,48437,2565
48439,36274309,48439,432192
48441,2390855,48441,49220
48443,10072,48443,230
48445,262810,48445,7452
48447,10118,48447,797
48449,682373,48449,13026
48451,2636682,48451,39078
48453,13490006,48453,165478
48455,102951,48455,3153
48457,174276,48457,3895
48459,410507,48459,8123
48461,47264,48461,1404
48463,495524,48463,11137
48465,1206013,48465,37883
48467,575913,48467,15349
48469,1562996,48469,33100
48471,1624089,48471,23347
48473,519441,48473,6152
48475,156217,48475,2427
48477,481232,48477,18660
48479,6845532,48479,130700
48481,620732,48481,19029
48483,71203,48483,1288
48485,2171326,48485,45140
48487,258681,48487,6472
48489,447000,48489,16355
48491,5988494,48491,66004
48493,561274,48493,10474
48495,107104,48495,2653
48497,909361,48497,15253
48499,449686,48499,16956
48501,148173,48501,3901
48503,303723,48503,6078
48505,239367,48505,3722
48507,259335,48507,6541
49001,83974,49001,630
49003,711728,49003,5881
49005,2359588,49005,5255
49007,209703,49007,1482
49009,4281,49009,0
49011,5197831,49011,21439
49013,165664,49013,1136
49015,109633,49015,1192
49017,65257,49017,1589
49019,95449,49019,397
49021,721889,49021,3664
49023,168586,49023,1765
49025,75796,49025,552
49027,195244,49027,1096
49029,163296,49029,1241
49031,14361,49031,296
49033,17268,49033,0
49035,23034314,49035,136608
49037,354220,49037,9175
49039,464772,49039,2379
49041,275896,49041,1429
49043,800647,49043,1269
49045,962238,49045,3861
49047,284139,49047,2061
49049,14206457,49049,49578
49051,690374,49051,3636
49053,3061419,49053,26389
49055,15551,49055,0
49057,4040112,49057,24209
50001,104393,50001,1324
50003,173144,50003,1068
50005,64885,50005,570
50007,762096,50007,19937
50009,21153,50009,65
50011,169223,50011,5736
50013,17413,50013,60
50015,69757,50015,465
50017,67447,50017,254
50019,74440,50019,801
50021,165691,50021,1730
50023,195050,50023,1895
50025,135431,50025,2099
50027,132756,50027,1493
51001,541971,51001,7871
51003,748655,51003,10120
51005,158556,51005,5443
51007,104502,51007,2733
51009,360458,51009,2995
51011,189442,51011,2184
51013,2325208,51013,57562
51015,689008,51015,7535
51017,31333,51017,755
51019,778949,51019,9501
51021,85323,51021,1506
51023,307927,51023,4940
51025,188240,51025,2295
51027,176513,51027,4414
51029,373128,51029,4097
51031,520278,51031,6863
51033,265674,51033,3507
51035,342523,51035,10506
51036,59702,51036,2299
51037,104162,51037,1647
51041,3654052,51041,52005
51043,104644,51043,1684
51045,34133,51045,447
51047,730624,51047,8077
51049,61335,51049,969
51051,120615,51051,1649
51053,263325,51053,4779
51057,98697,51057,881
51059,11777102,51059,225901
51061,616988,51061,8917
51063,115936,51063,3699
51065,209972,51065,3579
51067,516873,51067,6651
51069,940793,51069,9763
51071,136511,51071,1293
51073,243788,51073,4094
51075,183213,51075,3085
51077,182931,51077,5622
51079,150873,51079,1585
51081,295013,51081,5016
51083,324590,51083,8096
51085,977751,51085,21839
51087,3387860,51087,97113
51089,651278,51089,14838
51091,11983,51091,47
51093,409826,51093,8811
51095,570140,51095,10417
51097,46385,51097,847
51099,196218,51099,2680
51101,127231,51101,1368
51103,91895,51103,1066
51105,320434,51105,5729
51107,3896487,51107,50485
51109,241770,51109,3100
51111,90114,51111,1093
51113,79233,51113,1596
51115,71365,51115,1004
51117,349129,51117,13032
51119,71456,51119,2991
51121,1181693,51121,9555
51125,100513,51125,1148
51127,174125,51127,1613
51131,145098,51131,10197
51133,101216,51133,2753
51135,252956,51135,6801
51137,261699,51137,3728
51139,283018,51139,11396
51141,179380,51141,7038
51143,691979,51143,8809
51145,219009,51145,1831
51147,314967,51147,5069
51149,471500,51149,2477
51153,6850100,51153,84337
51155,308618,51155,6840
51157,43399,51157,549
51159,227770,51159,2020
51161,1024883,51161,14288
51163,160910,51163,3786
51165,956440,51165,13821
51167,296232,51167,4151
51169,237094,51169,6600
51171,588864,51171,22711
51173,372506,51173,11987
51175,319742,51175,10100
51177,1292144,51177,19084
51179,1413096,51179,9153
51181,59246,51181,1412
51183,206023,51183,3933
51185,439292,51185,5626
51187,351330,51187,7605
51191,619613,51191,13057
51193,176634,51193,2781
51195,415518,51195,12306
51197,283513,51197,6973
51199,423091,51199,4813
51510,1941944,51510,27607
51520,180871,51520,3500
51530,111670,51530,1702
51540,577654,51540,9285
51550,2668692,51550,32759
51570,193996,51570,9778
51580,74125,51580,952
51590,600418,51590,15833
51595,116093,51595,8450
51600,80362,51600,3227
51610,53259,51610,2438
51620,173063,51620,4602
51630,288779,51630,2727
51640,197122,51640,9962
51650,1233844,51650,15849
51660,1097198,51660,15728
51670,294303,51670,5379
51678,139256,51678,2538
51680,1005429,51680,14651
51683,836960,51683,9142
51685,251439,51685,2723
51690,235491,51690,8367
51700,1694140,51700,23428
51710,2439758,51710,31797
51720,34343,51720,485
51730,464429,51730,10392
51735,90840,51735,1512
51740,1250413,51740,24214
51750,324185,51750,1736
51760,2477592,51760,32136
51770,1211534,51770,22888
51775,278101,51775,5949
51790,330615,51790,7123
51800,1077974,51800,29333
51810,4504074,51810,47003
51820,288330,51820,3720
51830,96492,51830,2627
51840,390326,51840,4114
53001,362876,53001,3741
53003,186158,53003,4125
53005,2681160,53005,49997
53007,1096011,53007,10180
53009,154740,53009,978
53011,2901926,53011,39304
53013,16231,53013,709
53015,609034,53015,7569
53017,606544,53017,4119
53019,30916,53019,471
53021,2112779,53021,23259
53023,16491,53023,459
53025,1542427,53025,16485
53027,458095,53027,6456
53029,230997,53029,6475
53031,54729,53031,246
53033,14658282,53033,335055
53035,894166,53035,11710
53037,368326,53037,6706
53039,107789,53039,1547
53041,513988,53041,6835
53043,50381,53043,848
53045,334353,53045,3603
53047,421051,53047,6228
53049,102477,53049,1489
53051,89119,53051,764
53053,6300974,53053,102676
53055,20808,53055,0
53057,750609,53057,11789
53059,40945,53059,272
53061,5375120,53061,111260
53063,5672732,53063,92706
53065,230527,53065,3354
53067,1081454,53067,12898
53069,11827,53069,0
53071,729446,53071,8232
53073,1004283,53073,20958
53075,600300,53075,6093
53077,5521355,53077,98306
54001,162554,54001,2645
54003,1368335,54003,14021
54005,228490,54005,4336
54007,92541,54007,153
54009,266260,54009,6333
54011,1084303,54011,21250
54013,30578,54013,0
54015,52040,54015,1023
54017,58664,54017,751
54019,402499,54019,10877
54021,87644,54021,740
54023,155244,54023,3774
54025,303752,54025,6832
54027,197704,54027,3429
54029,340779,54029,9665
54031,166725,54031,2217
54033,638843,54033,8861
54035,260004,54035,10637
54037,526902,54037,5730
54039,1867035,54039,47001
54041,124521,54041,2044
54043,172205,54043,1945
54045,398167,54045,14145
54047,184622,54047,1944
54049,466275,54049,4630
54051,410835,54051,8856
54053,226694,54053,4533
54055,571747,54055,15520
54057,369376,54057,10443
54059,316523,54059,5045
54061,1223008,54061,9037
54063,136990,54063,2457
54065,127049,54065,1569
54067,158406,54067,1945
54069,516211,54069,9141
54071,77400,54071,772
54073,95938,54073,2062
54075,79976,54075,1140
54077,333551,54077,5728
54079,610703,54079,10872
54081,645910,54081,7526
54083,320838,54083,1315
54085,75256,54085,1207
54087,69165,54087,1153
54089,94221,54089,2885
54091,148038,54091,3079
54093,64772,54093,849
54095,76484,54095,616
54097,213050,54097,3077
54099,378442,54099,6006
54101,40306,54101,326
54103,146801,54103,3054
54105,45554,54105,273
54107,945422,54107,15516
54109,235605,54109,4433
55001,274371,55001,2571
55003,186367,55003,2456
55005,841109,55005,10530
55007,173048,55007,2885
55009,5890347,55009,43495
55011,199387,55011,1408
55013,201132,55013,3521
55015,1004889,55015,7022
55017,1105332,55017,12800
55019,559658,55019,10354
55021,863339,55021,7577
55023,270732,55023,2172
55025,7050512,55025,43754
55027,2031412,55027,24884
55029,417779,55029,3855
55031,628546,55031,4959
55033,699608,55033,3767
55035,1815103,55035,16373
55037,78558,55037,2110
55039,2126058,55039,15542
55041,175519,55041,4581
55043,881765,55043,16069
55045,491478,55045,2850
55047,323287,55047,2663
55049,310214,55049,1434
55051,107399,55051,5231
55053,400281,55053,3154
55055,1420850,55055,14261
55057,476139,55057,2799
55059,2895349,55059,50855
55061,425861,55061,4556
55063,2097377,55063,10898
55065,264721,55065,1053
55067,346619,55067,6912
55069,473650,55069,10501
55071,1331308,55071,11343
55073,2400052,55073,32554
55075,746123,55075,9507
55077,251690,55077,3834
55078,128561,55078,1541
55079,19423518,55079,260141
55081,669544,55081,4724
55083,794661,55083,8086
55085,555530,55085,9578
55087,3587093,55087,32397
55089,1372711,55089,14528
55091,122978,55091,893
55093,668691,55093,5970
55095,571913,55095,5780
55097,1152867,55097,10009
55099,189227,55099,979
55101,4049208,55101,60700
55103,209490,55103,3011
55105,2607392,55105,27846
55107,196150,55107,2324
55109,1235076,55109,7068
55111,905909,55111,6739
55113,235405,55113,2660
55115,861420,55115,12008
55117,2210834,55117,19594
55119,311632,55119,4245
55121,575135,55121,5371
55123,290153,55123,4939
55125,330268,55125,4969
55127,1897024,55127,23346
55129,199189,55129,2506
55131,2502066,55131,23532
55133,7248574,55133,79549
55135,966178,55135,26038
55137,399216,55137,4154
55139,3353847,55139,32279
55141,1096039,55141,11367
56001,639835,56001,1718
56003,150846,56003,4005
56005,713258,56005,6870
56007,207636,56007,2960
56009,151555,56009,2074
56011,66797,56011,1414
56013,796109,56013,12706
56015,171056,56015,3043
56017,50627,56017,328
56019,96446,56019,1451
56021,1277595,56021,12873
56023,189279,56023,1744
56025,1159930,56025,16640
56027,22698,56027,251
56029,385281,56029,3072
56031,84696,56031,1617
56033,459268,56033,3627
56035,106995,56035,984
56037,547838,56037,4291
56039,505479,56039,1130
56041,320653,56041,1721
56043,134990,56043,4104
56045,92953,56045,571
69110,27876,69110,558
69120,480,69120,0
72001,82319,72001,NA
72003,196384,72003,NA
72005,254768,72005,NA
72007,168176,72007,NA
72009,97666,72009,NA
72011,139313,72011,NA
72013,479143,72013,NA
72015,69337,72015,NA
72017,125397,72017,NA
72019,226402,72019,NA
72021,1794297,72021,NA
72023,173976,72023,NA
72025,950149,72025,NA
72027,185906,72027,NA
72029,328857,72029,NA
72031,1420013,72031,NA
72033,218342,72033,NA
72035,223770,72035,NA
72037,70742,72037,NA
72039,134312,72039,NA
72041,201124,72041,NA
72043,163280,72043,NA
72045,122693,72045,NA
72047,297551,72047,NA
72049,6902,72049,NA
72051,389807,72051,NA
72053,237290,72053,NA
72054,131941,72054,NA
72055,50941,72055,NA
72057,150927,72057,NA
72059,84614,72059,NA
72061,813730,72061,NA
72063,312629,72063,NA
72065,178310,72065,NA
72067,77553,72067,NA
72069,287256,72069,NA
72071,194075,72071,NA
72073,92699,72073,NA
72075,191137,72075,NA
72077,273469,72077,NA
72079,75526,72079,NA
72081,164370,72081,NA
72083,41572,72083,NA
72085,245301,72085,NA
72087,163670,72087,NA
72089,117288,72089,NA
72091,276145,72091,NA
72093,26029,72093,NA
72095,60223,72095,NA
72097,367625,72097,NA
72099,227821,72099,NA
72101,240371,72101,NA
72103,135901,72103,NA
72105,292447,72105,NA
72107,156327,72107,NA
72109,74069,72109,NA
72111,83910,72111,NA
72113,517959,72113,NA
72115,120086,72115,NA
72117,82849,72117,NA
72119,314238,72119,NA
72121,81323,72121,NA
72123,195458,72123,NA
72125,115107,72125,NA
72127,3396523,72127,NA
72129,259680,72129,NA
72131,289301,72131,NA
72133,99994,72133,NA
72135,658994,72135,NA
72137,693606,72137,NA
72139,533332,72139,NA
72141,135024,72141,NA
72143,333329,72143,NA
72145,472558,72145,NA
72147,38452,72147,NA
72149,122916,72149,NA
72151,171359,72151,NA
72153,193643,72153,NA
78010,203625,78010,1914
78020,33710,78020,228
78030,257465,78030,3497
