fips,total_cases,fips,total_death
45025,481346,45025,12590
45027,393840,45027,19955
45029,400161,45029,14233
45031,873776,45031,19681
45033,448764,45033,11851
45035,1667393,45035,25486
45037,296996,45037,5202
45039,281307,45039,11459
45041,1977028,45041,56656
45043,754864,45043,16219
45045,6956953,45045,107942
45047,836446,45047,19595
45049,217951,45049,7013
45051,4118039,45051,68867
45053,276250,45053,5903
45055,798654,45055,15520
45057,975039,45057,17241
45059,706757,45059,18657
45061,251078,45061,10484
45063,3212931,45063,58043
45065,92345,45065,2286
45067,372685,45067,11728
45069,365425,45069,5014
45071,521704,45071,12042
45073,878854,45073,11557
45075,1083061,45075,32254
45077,1725597,45077,25221
45079,5233655,45079,75165
45081,218765,45081,5762
45083,3567522,45083,76492
45085,1176303,45085,25015
45087,278075,45087,6875
45089,474761,45089,13408
45091,2713056,45091,33006
46003,60116,46003,1193
46005,416500,46005,5750
46007,50021,46007,1092
46009,198132,46009,2601
46011,440542,46011,3586
46013,672053,46013,7452
46015,90535,46015,897
46017,68215,46017,1678
46019,117393,46019,2265
46021,16909,46021,371
46023,155932,46023,1488
46025,42963,46025,341
46027,245996,46027,1940
46029,488516,46029,8268
46031,63037,46031,1124
46033,96847,46033,1280
46035,364572,46035,6549
46037,72166,46037,2375
46039,57579,46039,726
46041,163784,46041,1661
46043,53210,46043,1029
46045,53326,46045,765
46047,64601,46047,1739
46049,48405,46049,1497
46051,111927,46051,3364
46053,68249,46053,3272
46055,28835,46055,875
46057,82075,46057,3400
46059,42618,46059,443
46061,41892,46061,411
46063,11620,46063,77
46065,282676,46065,3679
46067,93732,46067,2180
46069,17612,46069,74
46071,34881,46071,1409
46073,42627,46073,2274
46075,9906,46075,2
46077,72518,46077,1506
46079,145718,46079,2438
46081,341503,46081,4164
46083,981237,46083,8437
46085,83160,46085,1485
46087,92845,46087,2623
46089,26581,46089,300
46091,33927,46091,534
46093,317591,46093,3306
46095,30217,46095,223
46097,33744,46097,814
46099,4005238,46099,44434
46101,75749,46101,1693
46102,270365,46102,4631
46103,1590963,46103,20865
46105,36865,46105,1025
46107,42572,46107,288
46109,138819,46109,3634
46111,41181,46111,323
46115,97015,46115,2560
46117,38774,46117,190
46119,15669,46119,334
46121,155510,46121,3037
46123,86196,46123,1405
46125,137384,46125,6120
46127,248780,46127,4554
46129,87309,46129,1784
46135,334305,46135,3068
46137,40478,46137,959
47001,814885,47001,11848
47003,716748,47003,11129
47005,173807,47005,4247
47007,340292,47007,1426
47009,1477838,47009,16403
47011,1448355,47011,12157
47013,392129,47013,5208
47015,191781,47015,1951
47017,408931,47017,8451
47019,653116,47019,14690
47021,444910,47021,4447
47023,241967,47023,4943
47025,263343,47025,4117
47027,123712,47027,3435
47029,434547,47029,7660
47031,707972,47031,10378
47033,252774,47033,6031
47035,668478,47035,10229
47037,12127784,47037,112748
47039,203006,47039,3496
47041,306706,47041,5347
47043,701955,47043,9428
47045,672123,47045,10899
47047,561307,47047,8253
47049,272143,47049,4175
47051,516639,47051,7983
47053,752596,47053,14644
47055,394560,47055,10451
47057,256205,47057,3874
47059,783301,47059,16056
47061,184369,47061,3177
47063,932252,47063,15929
47065,4774587,47065,47205
47067,52509,47067,1030
47069,518536,47069,8640
47071,419518,47071,6955
47073,538825,47073,9572
47075,363721,47075,7156
47077,458579,47077,7800
47079,340073,47079,6313
47081,295340,47081,4257
47083,122918,47083,3481
47085,168821,47085,2184
47087,150032,47087,2878
47089,605119,47089,9740
47091,293207,47091,3910
47093,5129572,47093,51861
47095,315041,47095,2128
47097,425646,47097,5344
47099,640966,47099,8659
47101,160895,47101,2488
47103,440388,47103,4799
47105,640314,47105,5762
47107,655224,47107,12471
47109,336416,47109,6613
47111,451234,47111,8236
47113,1246391,47113,25633
47115,297331,47115,4577
47117,432344,47117,4941
47119,1389259,47119,16018
47121,138239,47121,2220
47123,574489,47123,9699
47125,1828963,47125,21162
47127,100254,47127,1069
47129,219899,47129,2439
47131,557165,47131,10099
47133,344116,47133,6087
47135,116755,47135,3000
47137,83981,47137,2491
47139,189754,47139,3107
47141,1414863,47141,19658
47143,478636,47143,7220
47145,614464,47145,8043
47147,1066754,47147,13728
47149,4610498,47149,43151
47151,262361,47151,3266
47153,160369,47153,2057
47155,1371658,47155,12961
47157,12241203,47157,185359
47159,325807,47159,4287
47161,132949,47161,2768
47163,1541712,47163,26131
47165,2533994,47165,41143
47167,884494,47167,9890
47169,562854,47169,2952
47171,201726,47171,4727
47173,185077,47173,2284
47175,83258,47175,1139
47177,610282,47177,6287
47179,1455608,47179,23546
47181,414309,47181,2792
47183,479482,47183,7255
47185,406184,47185,6047
47187,2876799,47187,21571
47189,1915424,47189,22455
48001,921695,48001,11655
48003,221396,48003,4510
48005,992818,48005,28567
48007,125531,48007,4851
48009,75304,48009,883
48011,14569,48011,600
48013,507960,48013,12942
48015,194407,48015,2988
48017,109425,48017,1998
48019,102870,48019,2614
48021,800208,48021,9721
48023,26465,48023,1045
48025,505950,48025,8861
48027,2384194,48027,33971
48029,22569461,48029,376012
48031,62211,48031,1852
48033,1892,48033,69
48035,149776,48035,3140
48037,705661,48037,24742
48039,4035692,48039,49520
48041,2673473,48041,27379
48043,122038,48043,1300
48045,13099,48045,435
48047,100859,48047,5208
48049,442961,48049,13749
48051,192231,48051,2976
48053,387464,48053,5484
48055,552258,48055,10233
48057,248462,48057,2509
48059,101293,48059,3193
48061,6164076,48061,241450
48063,142662,48063,4352
48065,36338,48065,1031
48067,197497,48067,8280
48069,120225,48069,2809
48071,524558,48071,5078
48073,531473,48073,12887
48075,148885,48075,1056
48077,93289,48077,1508
48079,30681,48079,1216
48081,49600,48081,1576
48083,62113,48083,2338
48085,8134455,48085,72446
48087,24447,48087,653
48089,183830,48089,2200
48091,1195191,48091,35922
48093,145633,48093,3979
48095,37098,48095,649
48097,325283,48097,5078
48099,703577,48099,6221
48101,19634,48101,1023
48103,61248,48103,1817
48105,72699,48105,1953
48107,52542,48107,2908
48109,39492,48109,792
48111,95520,48111,3087
48113,35211585,48113,416632
48115,225719,48115,7437
48117,411638,48117,9722
48119,24133,48119,575
48121,6601057,48121,66396
48123,285599,48123,9507
48125,18133,48125,953
48127,128748,48127,2276
48129,39471,48129,984
48131,149931,48131,4999
48133,119193,48133,3048
48135,2043472,48135,38406
48137,27265,48137,460
48139,2187964,48139,30688
48141,15565086,48141,265811
48143,438246,48143,5989
48145,197473,48145,2878
48147,322051,48147,9278
48149,222280,48149,6773
48151,35270,48151,1375
48153,76774,48153,3600
48155,10204,48155,608
48157,6656671,48157,82680
48159,74965,48159,2406
48161,169989,48161,3327
48163,325605,48163,3434
48165,181562,48165,4292
48167,4314040,48167,48968
48169,44637,48169,2458
48171,217243,48171,4185
48173,10488,48173,139
48175,51094,48175,1655
48177,338802,48177,5718
48179,241627,48179,5152
48181,1130859,48181,28397
48183,1224335,48183,30833
48185,399201,48185,9217
48187,1349716,48187,22759
48189,842893,48189,20913
48191,34813,48191,1187
48193,76762,48193,2502
48195,84177,48195,2335
48197,34009,48197,1063
48199,563597,48199,10734
48201,47053289,48201,730041
48203,485272,48203,14092
48205,55281,48205,617
48207,42584,48207,1731
48209,2310088,48209,25093
48211,57346,48211,192
48213,599320,48213,14274
48215,10144485,48215,433050
48217,372819,48217,7035
48219,268898,48219,10427
48221,594980,48221,12435
48223,294465,48223,10632
48225,184211,48225,4249
48227,496870,48227,9503
48229,54022,48229,1178
48231,675355,48231,15688
48233,164581,48233,6146
48235,9753,48235,62
48237,66345,48237,1319
48239,205874,48239,4096
48241,242413,48241,8716
48243,14975,48243,128
48245,2618727,48245,45905
48247,61468,48247,1618
48249,503001,48249,11551
48251,1797147,48251,29135
48253,375855,48253,3624
48255,248807,48255,4298
48257,1549406,48257,21802
48259,235857,48259,5181
48261,3702,48261,393
48263,7420,48263,114
48265,373492,48265,7071
48267,25310,48267,723
48269,968,48269,0
48271,29865,48271,504
48273,308542,48273,11431
48275,31247,48275,2123
48277,647098,48277,16664
48279,230095,48279,9830
48281,150769,48281,2780
48283,121921,48283,2874
48285,316948,48285,10077
48287,159084,48287,4897
48289,138624,48289,3748
48291,778582,48291,17939
48293,242626,48293,5419
48295,31143,48295,920
48297,136046,48297,2461
48299,113355,48299,2885
48301,113,48301,0
48303,6289048,48303,87032
48305,73845,48305,2423
48307,66083,48307,1639
48309,3242163,48309,48813
48311,8971,48311,314
48313,233490,48313,2712
48315,59257,48315,3737
48317,65515,48317,2360
48319,42311,48319,513
48321,380142,48321,13539
48323,1272345,48323,37341
48325,493918,48325,12285
48327,23555,48327,544
48329,1893676,48329,31794
48331,236849,48331,3127
48333,47331,48333,1558
48335,68574,48335,2181
48337,187525,48337,5323
48339,4917165,48339,54958
48341,432500,48341,9186
48343,88358,48343,2077
48345,8573,48345,542
48347,564087,48347,21098
48349,683693,48349,12428
48351,68422,48351,3469
48353,169667,48353,3989
48355,5903314,48355,110846
48357,123798,48357,2489
48359,19979,48359,543
48361,845109,48361,13524
48363,291762,48363,7339
48365,183358,48365,9947
48367,1356824,48367,16454
48369,177949,48369,4956
48371,189693,48371,3427
48373,391627,48373,10081
48375,2587623,48375,46409
48377,81408,48377,2488
48379,75674,48379,2336
48381,2055154,48381,28460
48383,46871,48383,1421
48385,38728,48385,1884
48387,79025,48387,5286
48389,179270,48389,3965
48391,89590,48391,3166
48393,6501,48393,104
48395,173951,48395,2802
48397,1011302,48397,12521
48399,131470,48399,3294
48401,406493,48401,8619
48403,53599,48403,3583
48405,84966,48405,4775
48407,96067,48407,3437
48409,513072,48409,19074
48411,69840,48411,1689
48413,28126,48413,820
48415,344410,48415,5361
48417,22491,48417,122
48419,204797,48419,8457
48421,23091,48421,917
48423,2225668,48423,44368
48425,100361,48425,1282
48427,1192426,48427,41187
48429,79973,48429,2277
48431,10530,48431,299
48433,12950,48433,530
48435,52721,48435,942
48437,82922,48437,1885
48439,26255718,48439,302101
48441,1771602,48441,33553
48443,7097,48443,150
48445,195421,48445,5272
48447,7198,48447,597
48449,536208,48449,9695
48451,1973679,48451,28448
48453,10326309,48453,127721
48455,74640,48455,2223
48457,124187,48457,2432
48459,282521,48459,5358
48461,32099,48461,1038
48463,355205,48463,8391
48465,894762,48465,29456
48467,411661,48467,10836
48469,1237355,48469,25344
48471,1280965,48471,18448
48473,366655,48473,4357
48475,110010,48475,1542
48477,327936,48477,15175
48479,5120140,48479,98087
48481,464226,48481,14598
48483,51262,48483,888
48485,1579085,48485,30390
48487,183220,48487,4281
48489,345143,48489,12931
48491,4266682,48491,48219
48493,389742,48493,7860
48495,77355,48495,1813
48497,623618,48497,10620
48499,316379,48499,12069
48501,113553,48501,2825
48503,218388,48503,4338
48505,169052,48505,2480
48507,184575,48507,4841
49001,54318,49001,369
49003,509867,49003,3936
49005,1740383,49005,3549
49007,146360,49007,908
49009,2771,49009,0
49011,3750810,49011,15227
49013,121440,49013,776
49015,73674,49015,832
49017,46746,49017,1202
49019,65851,49019,277
49021,508226,49021,2377
49023,118642,49023,1287
49025,50418,49025,354
49027,139140,49027,615
49029,115816,49029,801
49031,10392,49031,216
49033,11609,49033,0
49035,17294967,49035,103862
49037,280380,49037,7702
49039,318570,49039,1558
49041,191008,49041,917
49043,589258,49043,835
49045,686967,49045,2275
49047,172571,49047,1241
49049,10494373,49049,35124
49051,511474,49051,2804
49053,2240020,49053,18432
49055,10543,49055,0
49057,2934346,49057,16802
50001,67902,50001,1004
50003,106075,50003,668
50005,37421,50005,367
50007,518310,50007,16097
50009,12775,50009,22
50011,102500,50011,4263
50013,10752,50013,0
50015,42748,50015,378
50017,44596,50017,134
50019,39215,50019,504
50021,98238,50021,1160
50023,130757,50023,1316
50025,91275,50025,1549
50027,85637,50027,1028
51001,433813,51001,6353
51003,538267,51003,7004
51005,107626,51005,3516
51007,71761,51007,1636
51009,248907,51009,1657
51011,130171,51011,1259
51013,1757998,51013,47747
51015,472355,51015,4808
51017,21249,51017,342
51019,537005,51019,5662
51021,59692,51021,1106
51023,212039,51023,3570
51025,138107,51025,1495
51027,122423,51027,2959
51029,290475,51029,2954
51031,352353,51031,3648
51033,184900,51033,2206
51035,250861,51035,7873
51036,41810,51036,1711
51037,72399,51037,980
51041,2640340,51041,36284
51043,69406,51043,938
51045,23359,51045,246
51047,559095,51047,5821
51049,44567,51049,609
51051,84599,51051,1049
51053,184712,51053,3137
51057,70781,51057,565
51059,8927899,51059,184233
51061,445930,51061,6457
51063,84298,51063,2902
51065,148750,51065,2899
51067,363078,51067,3807
51069,651861,51069,5963
51071,90350,51071,593
51073,161894,51073,2257
51075,130729,51075,2253
51077,133842,51077,4327
51079,106081,51079,981
51081,234303,51081,4039
51083,218548,51083,5187
51085,685775,51085,15962
51087,2463926,51087,74209
51089,476822,51089,10022
51091,7840,51091,7
51093,294081,51093,6402
51095,401190,51095,7648
51097,32215,51097,537
51099,135184,51099,1981
51101,84712,51101,965
51103,64402,51103,457
51105,226004,51105,3940
51107,2889437,51107,39759
51109,170180,51109,1964
51111,61565,51111,710
51113,56711,51113,1009
51115,48370,51115,525
51117,263647,51117,10577
51119,49430,51119,2249
51121,832706,51121,6051
51125,66109,51125,681
51127,119358,51127,1065
51131,114971,51131,8816
51133,73020,51133,1961
51135,178687,51135,5012
51137,182110,51137,2313
51139,206976,51139,9129
51141,128261,51141,5408
51143,482145,51143,5806
51145,148203,51145,1367
51147,234333,51147,3784
51149,342522,51149,1561
51153,5175000,51153,65518
51155,210883,51155,4438
51157,30607,51157,469
51159,170712,51159,1539
51161,715030,51161,9132
51163,103261,51163,1998
51165,703149,51165,9713
51167,210520,51167,2746
51169,169311,51169,4580
51171,432646,51171,17616
51173,267489,51173,8405
51175,243492,51175,7962
51177,937740,51177,14770
51179,1006348,51179,6369
51181,43135,51181,1058
51183,160756,51183,3110
51185,303990,51185,3072
51187,249558,51187,5551
51191,440135,51191,9017
51193,129279,51193,1874
51195,296350,51195,8603
51197,191912,51197,4019
51199,286700,51199,2848
51510,1504005,51510,22460
51520,129398,51520,2273
51530,77080,51530,942
51540,424329,51540,7180
51550,1890942,51550,21961
51570,133155,51570,7525
51580,51420,51580,477
51590,432138,51590,10863
51595,90102,51595,6788
51600,59609,51600,2534
51610,37758,51610,2063
51620,130566,51620,3448
51630,213423,51630,1847
51640,155280,51640,7968
51650,855268,51650,9704
51660,851672,51660,11942
51670,200938,51670,2826
51678,93328,51678,1295
51680,718260,51680,8966
51683,670657,51683,7359
51685,204935,51685,2243
51690,173671,51690,5449
51700,1189102,51700,15088
51710,1795981,51710,22439
51720,24257,51720,236
51730,324500,51730,7338
51735,58856,51735,873
51740,918256,51740,17429
51750,244255,51750,1019
51760,1848595,51760,22434
51770,892566,51770,15689
51775,199080,51775,4179
51790,230736,51790,4435
51800,783316,51800,22282
51810,3182756,51810,32544
51820,198727,51820,2343
51830,70614,51830,2186
51840,284535,51840,2470
53001,283300,53001,2861
53003,132824,53003,3005
53005,2054122,53005,41587
53007,836587,53007,7625
53009,112783,53009,658
53011,2094589,53011,29458
53013,11567,53013,524
53015,414645,53015,4569
53017,469534,53017,3239
53019,22073,53019,311
53021,1649957,53021,19098
53023,11722,53023,266
53025,1168641,53025,11925
53027,316572,53027,4199
53029,171873,53029,5353
53031,40744,53031,166
53033,11034854,53033,276420
53035,637800,53035,7985
53037,268324,53037,5470
53039,80582,53039,1189
53041,356044,53041,4690
53043,35503,53043,609
53045,236743,53045,2537
53047,329944,53047,4776
53049,70803,53049,1089
53051,62299,53051,484
53053,4602468,53053,78426
53055,15439,53055,0
53057,560330,53057,9216
53059,30318,53059,232
53061,4067697,53061,88976
53063,4108587,53063,68727
53065,159503,53065,2293
53067,768408,53067,9585
53069,7747,53069,0
53071,535077,53071,5679
53073,703928,53073,17478
53075,447058,53075,4240
53077,4362162,53077,81092
54001,110007,54001,1679
54003,941709,54003,9415
54005,158749,54005,2870
54007,59415,54007,90
54009,183627,54009,3954
54011,750699,54011,14306
54013,20674,54013,0
54015,35873,54015,687
54017,38182,54017,510
54019,282841,54019,7880
54021,58503,54021,420
54023,108176,54023,2673
54025,203481,54025,4383
54027,132986,54027,2171
54029,235355,54029,5868
54031,111674,54031,1284
54033,433080,54033,5737
54035,188679,54035,8339
54037,366888,54037,3885
54039,1344218,54039,33917
54041,80664,54041,1253
54043,118483,54043,1163
54045,281553,54045,10755
54047,127856,54047,1068
54049,309204,54049,2777
54051,283942,54051,5950
54053,152019,54053,2934
54055,396051,54055,10665
54057,263094,54057,7236
54059,224754,54059,3609
54061,878868,54061,5684
54063,96287,54063,1839
54065,86829,54065,916
54067,103692,54067,1331
54069,362538,54069,5989
54071,51215,54071,481
54073,63150,54073,1365
54075,55336,54075,761
54077,225214,54077,3879
54079,429082,54079,7252
54081,426918,54081,4734
54083,222597,54083,816
54085,49609,54085,771
54087,47839,54087,835
54089,65179,54089,1965
54091,102224,54091,2213
54093,44117,54093,458
54095,50263,54095,296
54097,142218,54097,1782
54099,269392,54099,4595
54101,23264,54101,59
54103,100459,54103,2026
54105,30816,54105,162
54107,649104,54107,9066
54109,162592,54109,2899
55001,202371,55001,1971
55003,135280,55003,1816
55005,613593,55005,7490
55007,125713,55007,2124
55009,4540459,55009,32799
55011,144974,55011,1128
55013,145924,55013,2624
55015,756525,55015,5042
55017,810734,55017,8986
55019,417070,55019,7869
55021,640781,55021,4871
55023,201404,55023,1492
55025,5305107,55025,31355
55027,1535114,55027,17600
55029,309216,55029,2814
55031,451841,55031,3098
55033,509028,55033,2546
55035,1352252,55035,11703
55037,59370,55037,1630
55039,1595167,55039,11098
55041,135153,55041,3541
55043,663190,55043,12534
55045,353495,55045,1948
55047,244481,55047,1810
55049,228780,55049,990
55051,80118,55051,3631
55053,294654,55053,2048
55055,1055616,55055,9189
55057,350301,55057,1871
55059,2196397,55059,38118
55061,321222,55061,3310
55063,1570364,55063,7698
55065,198537,55065,756
55067,262353,55067,5113
55069,347216,55069,7229
55071,990555,55071,7933
55073,1784751,55073,23852
55075,569394,55075,6800
55077,191091,55077,2762
55078,96643,55078,1101
55079,15014790,55079,208024
55081,490199,55081,3278
55083,602469,55083,5841
55085,409871,55085,6635
55087,2685174,55087,23845
55089,1020327,55089,11000
55091,89348,55091,613
55093,486791,55093,4341
55095,405674,55095,3852
55097,868829,55097,7250
55099,137981,55099,699
55101,3109233,55101,46248
55103,155809,55103,2411
55105,1948476,55105,20587
55107,143277,55107,1644
55109,896835,55109,4890
55111,676034,55111,4731
55113,171153,55113,1734
55115,654285,55115,8768
55117,1646940,55117,13898
55119,229626,55119,2987
55121,433027,55121,3736
55123,212592,55123,3300
55125,237089,55125,3343
55127,1424949,55127,17200
55129,142080,55129,1706
55131,1862290,55131,17522
55133,5387087,55133,57699
55135,732685,55135,19623
55137,301828,55137,2754
55139,2538322,55139,23948
55141,806372,55141,7774
56001,480205,56001,1278
56003,106553,56003,2731
56005,523645,56005,4491
56007,147043,56007,2040
56009,112304,56009,1394
56011,49875,56011,955
56013,594374,56013,9426
56015,124321,56015,2123
56017,36111,56017,208
56019,67913,56019,1051
56021,934098,56021,8448
56023,135756,56023,1264
56025,847507,56025,11295
56027,16698,56027,171
56029,279568,56029,1885
56031,60379,56031,1177
56033,336504,56033,2393
56035,78680,56035,704
56037,387817,56037,2832
56039,362456,56039,770
56041,235744,56041,1241
56043,99354,56043,3064
56045,67552,56045,371
69110,21657,69110,478
69120,400,69120,0
72001,62886,72001,NA
72003,145219,72003,NA
72005,189944,72005,NA
72007,124806,72007,NA
72009,72345,72009,NA
72011,105088,72011,NA
72013,357565,72013,NA
72015,54590,72015,NA
72017,94504,72017,NA
72019,172185,72019,NA
72021,1368277,72021,NA
72023,134389,72023,NA
72025,708755,72025,NA
72027,137847,72027,NA
72029,253523,72029,NA
72031,1082817,72031,NA
72033,167515,72033,NA
72035,168488,72035,NA
72037,53900,72037,NA
72039,102648,72039,NA
72041,150037,72041,NA
72043,123197,72043,NA
72045,93419,72045,NA
72047,229408,72047,NA
72049,5687,72049,NA
72051,299860,72051,NA
72053,183871,72053,NA
72054,103678,72054,NA
72055,40395,72055,NA
72057,114760,72057,NA
72059,66202,72059,NA
72061,630652,72061,NA
72063,232708,72063,NA
72065,132149,72065,NA
72067,60044,72067,NA
72069,214639,72069,NA
72071,142555,72071,NA
72073,74742,72073,NA
72075,143434,72075,NA
72077,195920,72077,NA
72079,57590,72079,NA
72081,126563,72081,NA
72083,32996,72083,NA
72085,182736,72085,NA
72087,120929,72087,NA
72089,89469,72089,NA
72091,211816,72091,NA
72093,21237,72093,NA
72095,46762,72095,NA
72097,284406,72097,NA
72099,169812,72099,NA
72101,184066,72101,NA
72103,101462,72103,NA
72105,225056,72105,NA
72107,119468,72107,NA
72109,58176,72109,NA
72111,61613,72111,NA
72113,384605,72113,NA
72115,88953,72115,NA
72117,63528,72117,NA
72119,237389,72119,NA
72121,63830,72121,NA
72123,152765,72123,NA
72125,89434,72125,NA
72127,2637079,72127,NA
72129,194650,72129,NA
72131,220616,72131,NA
72133,76365,72133,NA
72135,500995,72135,NA
72137,531648,72137,NA
72139,410948,72139,NA
72141,98793,72141,NA
72143,257925,72143,NA
72145,359670,72145,NA
72147,30477,72147,NA
72149,91102,72149,NA
72151,128083,72151,NA
72153,152283,72153,NA
78010,153647,78010,1531
78020,24968,78020,188
78030,200837,78030,2897
